epsilon,n_respondents,seed,bias,demographic_imbalance,fallback_cells,cell_proportion_min,cell_proportion_max,cell_proportion_std,raw_frequencies_l1,rr_debiased_l1,poststratified_l1
0.25,500,1026,moderate,0.37600000000000006,0,0.098,0.262,0.05706915882408719,0.24100000000000005,0.9608272659725828,0.9020841100415289
0.25,500,1027,moderate,0.42,0,0.08,0.26,0.05601983775612191,0.23700000000000004,0.8133277860320756,0.8708305282016979
0.25,500,1028,moderate,0.41200000000000003,0,0.092,0.258,0.05306180882287708,0.24900000000000005,0.25833090638903256,0.14069041960716083
0.25,500,1029,moderate,0.4120000000000001,0,0.106,0.254,0.05256953067657686,0.2810000000000001,0.43541519316476984,0.5334175315447269
0.25,500,1000,strong,0.7600000000000001,0,0.044,0.4,0.12217291934885662,0.26500000000000007,0.26708116641877905,0.3749999999999999
0.25,500,1001,strong,0.8080000000000002,0,0.038,0.414,0.12991621231479242,0.21700000000000003,0.4126546764798312,0.9195303923877269
0.25,500,1002,strong,0.8160000000000001,0,0.032,0.4,0.12935566817456778,0.325,0.677081166418779,0.4411989186215508
0.25,500,1003,strong,0.7680000000000001,0,0.03,0.386,0.12312956139322877,0.26100000000000007,0.16583142644852536,0.9432745479139328
0.25,500,1004,strong,0.884,0,0.03,0.42,0.13915778414766775,0.197,0.7674266451175084,0.8400000000000001
0.25,500,1005,strong,0.8400000000000001,0,0.024,0.362,0.128331168812915,0.325,0.6770811664187791,0.599831151188821
0.25,500,1006,strong,0.7760000000000001,0,0.046,0.386,0.1198925444813906,0.25700000000000006,0.17458168647827185,0.6744156063540223
0.25,500,1007,strong,0.8240000000000001,0,0.026,0.406,0.13282904635491272,0.20900000000000002,0.725706192606981,0.4370596035577334
0.25,500,1008,strong,0.8240000000000001,0,0.028,0.418,0.13456431754204215,0.23300000000000004,1.04266882956124,0.21627788132121573
0.25,500,1009,strong,0.776,0,0.036,0.39,0.12230926193692593,0.2850000000000001,0.34291571322426273,0.5599309612363419
0.25,500,1010,strong,0.8280000000000001,0,0.038,0.374,0.12635751747411872,0.35700000000000004,1.0470790861808077,0.45659760446658304
0.25,500,1011,strong,0.8200000000000001,0,0.03,0.36,0.12523400319224628,0.24900000000000005,0.3133309063890326,0.7195255900074635
0.25,500,1012,strong,0.852,0,0.03,0.404,0.13123854447362465,0.2970000000000001,0.8054131129267986,0.7002485230118648
0.25,500,1013,strong,0.844,0,0.044,0.414,0.1306836723627792,0.21300000000000002,0.6067876558074967,0.9513718180888605
0.25,500,1014,strong,0.7040000000000001,0,0.034,0.368,0.11350575120034913,0.25700000000000006,0.22083142644852538,0.6166841952504507
0.25,500,1015,strong,0.7120000000000001,0,0.04,0.36,0.10962765263482667,0.2890000000000001,0.5654141530457841,0.4973768711386876
0.25,500,1016,strong,0.844,0,0.034,0.404,0.13126901978591735,0.26500000000000007,0.12833194650801827,0.8400000000000001
0.25,500,1017,strong,0.8760000000000001,0,0.032,0.412,0.13448006874213328,0.26100000000000007,0.2208314264485254,0.6228563254051285
0.25,500,1018,strong,0.7680000000000001,0,0.04,0.372,0.11560661265208358,0.2930000000000001,0.5279146731052771,0.5973892566503337
0.25,500,1019,strong,0.7880000000000001,0,0.046,0.414,0.12663157408622683,0.2730000000000001,0.6666638930160379,1.2149999999999999
0.25,500,1020,strong,0.76,0,0.036,0.37,0.11822953193776174,0.2370000000000001,0.34041311292679843,1.05837242182718
0.25,500,1021,strong,0.8280000000000001,0,0.032,0.394,0.13108606163721434,0.2450000000000001,0.24791363298629127,0.937681049693291
0.25,500,1022,strong,0.8000000000000002,0,0.046,0.41,0.12606171328185078,0.24500000000000005,0.3595806463592861,0.7219421205473431
0.25,500,1023,strong,0.8000000000000002,0,0.032,0.38,0.12236375643501997,0.24900000000000005,0.6833288261510612,0.442688805152573
0.25,500,1024,strong,0.7040000000000001,0,0.042,0.332,0.10744714462883083,0.3090000000000001,0.6666638930160378,0.46692463243188986
0.25,500,1025,strong,0.7640000000000001,0,0.046,0.362,0.11524273898553822,0.21700000000000008,0.37500000000000006,0.7222681832192905
0.25,500,1026,strong,0.856,0,0.038,0.402,0.1297775875188864,0.24500000000000005,1.05332674591309,1.2149999999999999
0.25,500,1027,strong,0.8480000000000001,0,0.028,0.384,0.1307295766925841,0.3410000000000001,0.7850000000000001,1.1669195653788902
0.25,500,1028,strong,0.7520000000000001,0,0.032,0.358,0.11485449732402975,0.325,0.677081166418779,0.789612009859084
0.25,500,1029,strong,0.684,0,0.046,0.334,0.10360609162699953,0.2250000000000001,0.3749999999999999,0.37499999999999994
0.25,1000,1000,none,0.009999999999999981,0,0.099,0.205,0.038002923864121595,0.25100000000000006,0.5908293462105542,0.5858740177377654
0.25,1000,1001,none,0.046,0,0.102,0.215,0.03662270091380786,0.277,0.12208428677573702,0.09843313882430049
0.25,1000,1002,none,0.06999999999999999,0,0.107,0.209,0.03441253001774531,0.24300000000000005,0.613954216195681,0.5887730062132258
0.25,1000,1003,none,0.05199999999999999,0,0.09,0.217,0.04508756911709578,0.2390000000000001,0.3172882429416717,0.3584695987968961
0.25,1000,1004,none,0.08200000000000003,0,0.114,0.211,0.031626290048347785,0.24700000000000005,0.2902060364039058,0.2736044635956269
0.25,1000,1005,none,0.08199999999999999,0,0.094,0.214,0.04116497972252088,0.23300000000000004,0.6748160164229109,0.6389146998250679
0.25,1000,1006,none,0.05000000000000002,0,0.099,0.199,0.034247465437443524,0.275,0.09895941679061032,0.11911613641081245
0.25,1000,1007,none,0.035999999999999976,0,0.096,0.209,0.0397310402022846,0.28300000000000003,0.19145889673111727,0.1921854833527346
0.25,1000,1008,none,0.048000000000000015,0,0.099,0.195,0.03373260868786891,0.23700000000000004,0.34041311292679843,0.34503560687123785
0.25,1000,1009,none,0.07600000000000001,0,0.09,0.208,0.039512304693882665,0.23700000000000004,0.6745785661213148,0.720135434524401
0.25,1000,1010,none,0.06399999999999996,0,0.108,0.214,0.04131854574186054,0.30500000000000005,0.4458324665675119,0.4575899389800899
0.25,1000,1011,none,0.10799999999999998,0,0.122,0.232,0.04005690396867381,0.2290000000000001,0.3749999999999999,0.37499999999999983
0.25,1000,1012,none,0.07600000000000001,0,0.099,0.226,0.0433192284736877,0.28300000000000003,0.19145889673111732,0.1476387443422506
0.25,1000,1013,none,0.06600000000000003,0,0.097,0.2,0.03386082626805724,0.275,0.09895941679061032,0.08704915604795829
0.25,1000,1014,none,0.059999999999999984,0,0.112,0.213,0.03534905310691583,0.3010000000000001,0.6116638930160379,0.6573231446659258
0.25,1000,1015,none,0.037999999999999964,0,0.112,0.204,0.036930866343600564,0.26700000000000007,0.6579136329862914,0.6503784618464945
0.25,1000,1016,none,0.06000000000000001,0,0.112,0.21,0.033079029946814074,0.28900000000000003,0.27354110326888276,0.28359145971464306
0.25,1000,1017,none,0.05399999999999999,0,0.099,0.226,0.04216106682183879,0.22500000000000003,0.7754433519493441,0.7785253709181574
0.25,1000,1018,none,0.04200000000000001,0,0.095,0.216,0.040949833807829905,0.28500000000000003,0.2735411032688827,0.2622316645787047
0.25,1000,1019,none,0.09599999999999999,0,0.111,0.22,0.04311483374534673,0.22900000000000004,0.4971115478656946,0.48580070495731925
0.25,1000,1020,none,0.07800000000000003,0,0.085,0.214,0.04059419772441486,0.29500000000000004,0.330208116641878,0.36294759500360313
0.25,1000,1021,none,0.05800000000000005,0,0.095,0.198,0.03446576401139091,0.267,0.08854214338786853,0.06581294060081228
0.25,1000,1022,none,0.07599999999999997,0,0.103,0.235,0.042244000231459564,0.21900000000000008,0.3750000000000001,0.3749999999999998
0.25,1000,1023,none,0.05600000000000002,0,0.095,0.209,0.038844419018552574,0.24300000000000005,0.27103850297141807,0.2898442551439543
0.25,1000,1024,none,0.05799999999999998,0,0.105,0.223,0.03949964838099477,0.21900000000000003,0.37499999999999983,0.3859296039865781
0.25,1000,1025,none,0.082,0,0.082,0.233,0.05072693783604745,0.2750000000000001,0.3341654531945163,0.25994931437870816
0.25,1000,1026,none,0.035999999999999976,0,0.1,0.211,0.03950386760249629,0.24700000000000005,0.327705516344413,0.31149083712543324
0.25,1000,1027,none,0.054000000000000006,0,0.109,0.205,0.03282614134429381,0.2330000000000001,0.37499999999999983,0.37499999999999983
0.25,1000,1028,none,0.08200000000000005,0,0.127,0.193,0.02524986248587417,0.2810000000000001,0.24166597325400918,0.3041818576360261
0.25,1000,1029,none,0.03800000000000002,0,0.102,0.201,0.03470190516703979,0.2850000000000001,0.5654141530457841,0.5583776133950339
0.25,1000,1000,moderate,0.4000000000000001,0,0.104,0.27,0.055195611741836466,0.23500000000000004,0.3635379829119252,0.22263129349615707
0.25,1000,1001,moderate,0.396,0,0.097,0.262,0.055583770612972594,0.275,0.12604162332837548,0.37034791477978624
0.25,1000,1002,moderate,0.36800000000000005,0,0.116,0.245,0.04814445854809138,0.2810000000000001,0.4585400631498968,0.1779837820616491
0.25,1000,1003,moderate,0.4040000000000001,0,0.11,0.262,0.05154178455928312,0.24700000000000005,0.5445796062403006,0.3196563551696182
0.25,1000,1004,moderate,0.37800000000000006,0,0.106,0.251,0.051506202431249856,0.21900000000000008,0.37500000000000006,0.37499999999999994
0.25,1000,1005,moderate,0.34800000000000003,0,0.111,0.26,0.05190268672129497,0.28300000000000003,0.20416649331350245,0.2876724956279899
0.25,1000,1006,moderate,0.334,0,0.121,0.268,0.05116856673996471,0.25900000000000006,0.47520499628492013,0.3370614848607859
0.25,1000,1007,moderate,0.326,0,0.106,0.268,0.05389392874485545,0.2270000000000001,0.37499999999999994,0.37499999999999983
0.25,1000,1008,moderate,0.34,0,0.118,0.262,0.04659995231280345,0.26300000000000007,0.17458168647827185,0.2341099064648354
0.25,1000,1009,moderate,0.36800000000000005,0,0.105,0.243,0.04751724833035778,0.2430000000000001,0.27103850297141807,0.20713869984586936
0.25,1000,1010,moderate,0.36400000000000005,0,0.108,0.266,0.05074993158178202,0.25300000000000006,0.40583038632953977,0.1918679464922321
0.25,1000,1011,moderate,0.434,0,0.104,0.292,0.06086506021976446,0.317,0.6204141530457842,0.5717702285310814
0.25,1000,1012,moderate,0.39000000000000007,0,0.107,0.255,0.05026153819992204,0.25100000000000006,0.4058303863295398,0.5313562549726117
0.25,1000,1013,moderate,0.4380000000000001,0,0.097,0.268,0.05620102806493451,0.23900000000000005,0.3508303863295398,0.1958117869805931
0.25,1000,1014,moderate,0.34600000000000003,0,0.106,0.26,0.051373361017381595,0.29700000000000004,0.35333298662700485,0.22457011101149624
0.25,1000,1015,moderate,0.37200000000000005,0,0.108,0.253,0.04733802793620462,0.24500000000000005,0.327705516344413,0.21062847649172664
0.25,1000,1016,moderate,0.35600000000000004,0,0.103,0.248,0.04683185051033348,0.275,0.09895941679061032,0.3232849351519408
0.25,1000,1017,moderate,0.39000000000000007,0,0.11,0.267,0.05038408037818648,0.30100000000000005,0.39958272659725835,0.3430039305409378
0.25,1000,1018,moderate,0.3980000000000001,0,0.114,0.266,0.05243302606394392,0.26700000000000007,0.5654141530457841,0.7849999999999999
0.25,1000,1019,moderate,0.36000000000000004,0,0.12,0.259,0.04850658603621666,0.20700000000000007,0.3749999999999999,0.375
0.25,1000,1020,moderate,0.36800000000000005,0,0.112,0.267,0.051142502437361785,0.28300000000000003,0.19145889673111727,0.25846259147775763
0.25,1000,1021,moderate,0.39200000000000007,0,0.108,0.271,0.05997128942715469,0.26700000000000007,0.5510395430904038,0.6271860285187973
0.25,1000,1022,moderate,0.36000000000000004,0,0.114,0.264,0.05147059570494811,0.26700000000000007,0.21854110326888235,0.7079043181826545
0.25,1000,1023,moderate,0.35200000000000004,0,0.106,0.257,0.05083852432511742,0.265,0.02708220653776533,0.20484704654216396
0.25,1000,1024,moderate,0.36400000000000005,0,0.105,0.247,0.04626974053189502,0.29300000000000004,0.3891654531945166,0.5676037201095028
0.25,1000,1025,moderate,0.36800000000000005,0,0.116,0.259,0.050165282372927555,0.24700000000000005,0.6833288261510613,0.7404340839980796
0.25,1000,1026,moderate,0.4000000000000001,0,0.104,0.284,0.059748547169691815,0.26700000000000007,0.34291571322426273,0.14544132808477295
0.25,1000,1027,moderate,0.416,0,0.094,0.289,0.06386096007908292,0.28500000000000003,0.21458376671624418,0.13847210325177864
0.25,1000,1028,moderate,0.338,0,0.104,0.253,0.049249929497975485,0.24700000000000005,0.45208012629979344,0.22700256790881468
0.25,1000,1029,moderate,0.34600000000000003,0,0.113,0.242,0.04390773153886327,0.21900000000000003,0.5448177065340183,0.49200679952868226
0.25,1000,1000,strong,0.8620000000000001,0,0.041,0.416,0.13360222885699008,0.25500000000000006,0.47520499628492013,0.277034057250883
0.25,1000,1001,strong,0.728,0,0.042,0.374,0.11435568294677018,0.25300000000000006,0.19770655646339863,0.4360446655435458
0.25,1000,1002,strong,0.7720000000000001,0,0.04,0.381,0.1220746583948619,0.315,0.5972892830606574,0.883744003708612
0.25,1000,1003,strong,0.8080000000000002,0,0.05,0.388,0.12276762150049536,0.24300000000000005,0.2710385029714181,0.7213956184453333
0.25,1000,1004,strong,0.798,0,0.036,0.367,0.12132280174073719,0.2690000000000001,0.34291571322426273,0.5394137334343041
0.25,1000,1005,strong,0.8180000000000001,0,0.041,0.432,0.1340393806146371,0.25700000000000006,0.1514568164931451,0.5650707972409256
0.25,1000,1006,strong,0.7820000000000001,0,0.045,0.377,0.11815620546077506,0.32300000000000006,0.7504131129267986,0.7850000000000001
0.25,1000,1007,strong,0.8160000000000001,0,0.041,0.419,0.13139085034946518,0.29100000000000004,0.28395837667162455,0.5894956429657339
0.25,1000,1008,strong,0.804,0,0.027,0.379,0.1266736840161453,0.24300000000000005,0.3595806463592862,0.32485919125016627
0.25,1000,1009,strong,0.7840000000000001,0,0.047,0.385,0.1202354172261882,0.30500000000000005,0.44583246656751185,0.9308953433355709
0.25,1000,1010,strong,0.784,0,0.047,0.386,0.1189280828437459,0.2770000000000001,0.27354110326888237,0.19806630648948592
0.25,1000,1011,strong,0.8020000000000002,0,0.036,0.396,0.12434852454112817,0.23300000000000004,0.5598620123171829,0.4463603441383504
0.25,1000,1012,strong,0.8400000000000001,0,0.035,0.387,0.12828830378833794,0.22100000000000009,0.37500000000000006,0.1696863730830284
0.25,1000,1013,strong,0.7640000000000001,0,0.034,0.383,0.12038364599156409,0.275,0.09895941679061021,0.6188798921317697
0.25,1000,1014,strong,0.8240000000000001,0,0.045,0.377,0.12292906717109488,0.317,0.5845816864782719,0.32699498398653837
0.25,1000,1015,strong,0.79,0,0.04,0.368,0.11998564728981362,0.30300000000000005,0.42270759658238516,0.3532035721723322
0.25,1000,1016,strong,0.8000000000000002,0,0.039,0.396,0.1257082159429349,0.3030000000000001,0.84,0.8400000000000001
0.25,1000,1017,strong,0.8100000000000002,0,0.036,0.382,0.12270244043575046,0.28900000000000003,0.3660405832093899,0.3955301024966633
0.25,1000,1018,strong,0.8300000000000001,0,0.041,0.38,0.12440078599251517,0.25700000000000006,0.22083142644852538,0.36453627656734827
0.25,1000,1019,strong,0.802,0,0.041,0.409,0.1295076145337494,0.31700000000000006,0.8400000000000001,0.9151694776713117
0.25,1000,1020,strong,0.768,0,0.042,0.361,0.11676567227666795,0.3090000000000001,0.8400000000000002,0.849898960579359
0.25,1000,1021,strong,0.8080000000000002,0,0.05,0.392,0.1232378008386857,0.26500000000000007,0.613954216195681,0.47192711560445394
0.25,1000,1022,strong,0.81,0,0.037,0.402,0.1275116552406964,0.24500000000000005,0.24791363298629152,0.685071503933785
0.25,1000,1023,strong,0.8260000000000001,0,0.038,0.397,0.12848043517291738,0.25900000000000006,0.6602039561659345,0.16458902156246807
0.25,1000,1024,strong,0.7960000000000002,0,0.045,0.377,0.12045284923524595,0.25100000000000006,0.4289552563146666,0.4278728847296315
0.25,1000,1025,strong,0.8320000000000001,0,0.041,0.393,0.1279513796547562,0.275,0.18104162332837553,0.3469739858500291
0.25,1000,1026,strong,0.7640000000000001,0,0.04,0.38,0.11917167821629807,0.21300000000000002,0.3749999999999999,0.375
0.25,1000,1027,strong,0.788,0,0.049,0.391,0.12268206425100978,0.29100000000000004,0.3197908432391362,0.1574381390668383
0.25,1000,1028,strong,0.796,0,0.036,0.408,0.12835584218188986,0.31700000000000006,0.7822882429416718,0.49172217073638963
0.25,1000,1029,strong,0.824,0,0.041,0.402,0.12797873087179587,0.2750000000000001,0.7822882429416718,0.47326391101047616
0.25,2000,1000,none,0.030999999999999986,0,0.1105,0.203,0.03481339142086307,0.2760000000000001,0.3082284082465725,0.31050571357551177
0.25,2000,1001,none,0.04799999999999996,0,0.092,0.2105,0.04331634282295258,0.25300000000000006,0.15541415304578415,0.13830304494375018
0.25,2000,1002,none,0.036999999999999963,0,0.1025,0.208,0.037632728073077854,0.281,0.18385379829119253,0.17656743056980706
0.25,2000,1003,none,0.03500000000000002,0,0.1045,0.198,0.03261730965130155,0.26000000000000006,0.14270655646339864,0.15256672679616937
0.25,2000,1004,none,0.03399999999999999,0,0.1045,0.211,0.03624760528488591,0.276,0.15791675334324887,0.16078028883482925
0.25,2000,1005,none,0.061,0,0.0995,0.216,0.04126708400435172,0.25200000000000006,0.3855176913072299,0.3637363536546927
0.25,2000,1006,none,0.018000000000000002,0,0.103,0.198,0.03511607735623228,0.276,0.14635431835068538,0.1342602764636945
0.25,2000,1007,none,0.04400000000000004,0,0.1005,0.2025,0.03376964448863637,0.276,0.1607289283060657,0.17304679490068334
0.25,2000,1008,none,0.03800000000000002,0,0.1055,0.2025,0.03355426781929371,0.2690000000000001,0.2504162332837556,0.2290939903471999
0.25,2000,1009,none,0.02899999999999997,0,0.0955,0.207,0.04161897270343045,0.267,0.0451045783804318,0.03769316857336208
0.25,2000,1010,none,0.03799999999999999,0,0.1035,0.208,0.03531957279218171,0.331,0.7464557763741594,0.7444373265837874
0.25,2000,1011,none,0.03900000000000001,0,0.095,0.2035,0.038127709375495165,0.2700000000000001,0.3197908432391359,0.32060853372731657
0.25,2000,1012,none,0.03399999999999996,0,0.102,0.2145,0.03978029942348628,0.278,0.13760405832093897,0.15171348179095256
0.25,2000,1013,none,0.052000000000000005,0,0.111,0.215,0.0367601082092471,0.26100000000000007,0.22364360141134235,0.2395139733819303
0.25,2000,1014,none,0.033,0,0.095,0.2085,0.03926583190963304,0.2440000000000001,0.25947606797885464,0.2482455381306452
0.25,2000,1015,none,0.02999999999999993,0,0.1065,0.2045,0.03758176271662744,0.26000000000000006,0.09645681649314503,0.0912735825623677
0.25,2000,1016,none,0.034999999999999976,0,0.0905,0.2135,0.043000645989979686,0.259,0.11676951151545559,0.14091646165770202
0.25,2000,1017,none,0.03499999999999995,0,0.0935,0.2115,0.04287740922936252,0.2710000000000001,0.24166597325400918,0.23868758730837641
0.25,2000,1018,none,0.037000000000000005,0,0.091,0.216,0.041580911753137675,0.2780000000000001,0.3429157132242627,0.3142187824991012
0.25,2000,1019,none,0.04599999999999996,0,0.097,0.212,0.041728953444288,0.30100000000000005,0.39958272659725835,0.40368246926062795
0.25,2000,1020,none,0.03899999999999998,0,0.1185,0.201,0.03292246784323571,0.24900000000000005,0.22364360141134237,0.21981216900848366
0.25,2000,1021,none,0.03499999999999999,0,0.105,0.2095,0.034898264840660616,0.25700000000000006,0.2555187314262156,0.24983156033658083
0.25,2000,1022,none,0.021999999999999992,0,0.099,0.205,0.037094099560741764,0.25900000000000006,0.3970801262997934,0.3947767333465773
0.25,2000,1023,none,0.06399999999999996,0,0.107,0.221,0.04175989570016775,0.27,0.1463543183506855,0.1571734621766392
0.25,2000,1024,none,0.037000000000000005,0,0.093,0.205,0.0380500401518258,0.29000000000000004,0.272395941679061,0.28406537766894463
0.25,2000,1025,none,0.055999999999999994,0,0.098,0.219,0.042295258468165065,0.25400000000000006,0.17458168647827188,0.194139231209562
0.25,2000,1026,none,0.03600000000000003,0,0.101,0.202,0.03476308706404284,0.268,0.10010457838043191,0.10203600495047885
0.25,2000,1027,none,0.056000000000000036,0,0.115,0.193,0.02794737117432614,0.26200000000000007,0.1977065564633986,0.1860975443830278
0.25,2000,1028,none,0.03599999999999999,0,0.102,0.216,0.037731139512197205,0.23800000000000004,0.37114308135184954,0.36735671970389816
0.25,2000,1029,none,0.02899999999999997,0,0.0945,0.209,0.04161396667252741,0.25000000000000006,0.3508303863295397,0.3476738447630478
0.25,2000,1000,moderate,0.37300000000000005,0,0.1065,0.275,0.056042146838091625,0.25300000000000006,0.2786436014113425,0.1427057457593847
0.25,2000,1001,moderate,0.34400000000000003,0,0.1115,0.25,0.046339028426970234,0.26400000000000007,0.209268991455962,0.04365259879400596
0.25,2000,1002,moderate,0.34400000000000003,0,0.1155,0.25,0.047067917830395774,0.26800000000000007,0.3082284082465726,0.13966277565446378
0.25,2000,1003,moderate,0.36500000000000005,0,0.1145,0.2545,0.04932263397490266,0.23700000000000004,0.382705516344413,0.14358499106703013
0.25,2000,1004,moderate,0.3420000000000001,0,0.1135,0.2625,0.04915169263503434,0.2720000000000001,0.5741644130755306,0.39776847685914085
0.25,2000,1005,moderate,0.37700000000000006,0,0.1105,0.251,0.04907364080870933,0.26000000000000006,0.2670811664187791,0.2979248542805404
0.25,2000,1006,moderate,0.33799999999999997,0,0.1155,0.2655,0.05152561391083942,0.2690000000000001,0.18385379829119217,0.2849914922291964
0.25,2000,1007,moderate,0.3670000000000001,0,0.1105,0.266,0.05389392874485545,0.23700000000000004,0.613954216195681,0.4456798220601671
0.25,2000,1008,moderate,0.38500000000000006,0,0.116,0.267,0.053164576761432256,0.25800000000000006,0.5098923012626103,0.46218388291459933
0.25,2000,1009,moderate,0.3830000000000001,0,0.1015,0.2725,0.05630768646957142,0.28300000000000003,0.25041623328375595,0.2139312718436303
0.25,2000,1010,moderate,0.37000000000000005,0,0.114,0.2665,0.05192034497402943,0.26300000000000007,0.24395629643365233,0.35079931811576637
0.25,2000,1011,moderate,0.37000000000000005,0,0.101,0.2695,0.05548998908712174,0.24000000000000005,0.3057258079491083,0.3423099284940009
0.25,2000,1012,moderate,0.3720000000000001,0,0.1075,0.269,0.05134334317989908,0.2700000000000001,0.16947918833581177,0.06866937246754073
0.25,2000,1013,moderate,0.34800000000000003,0,0.1245,0.2605,0.04702363471938577,0.27,0.12322944836555869,0.10184044498508624
0.25,2000,1014,moderate,0.35000000000000003,0,0.1155,0.2505,0.04641000849912537,0.2790000000000001,0.3891654531945164,0.2698833952948678
0.25,2000,1015,moderate,0.34400000000000003,0,0.113,0.244,0.04591628856468645,0.2860000000000001,0.34572788818707967,0.49409395727820116
0.25,2000,1016,moderate,0.38400000000000006,0,0.1145,0.258,0.04932939173443039,0.2810000000000001,0.4585400631498968,0.3354062752304296
0.25,2000,1017,moderate,0.37400000000000005,0,0.1095,0.2585,0.05001805229670139,0.274,0.08739698179804692,0.2740840201270409
0.25,2000,1018,moderate,0.38000000000000006,0,0.1055,0.2535,0.05112539051738926,0.2440000000000001,0.25947606797885464,0.15463818668602675
0.25,2000,1019,moderate,0.394,0,0.1015,0.2645,0.055353911836071315,0.29200000000000004,0.29666597325400956,0.25061910684546956
0.25,2000,1020,moderate,0.4040000000000001,0,0.1155,0.275,0.05413383620456085,0.2820000000000001,0.45854006314989665,0.39712927069897813
0.25,2000,1021,moderate,0.37400000000000005,0,0.107,0.268,0.05405989476702875,0.24700000000000005,0.2786436014113424,0.19735509078672073
0.25,2000,1022,moderate,0.364,0,0.092,0.2635,0.0545234404229553,0.26800000000000007,0.3660405832093895,0.4620795514675331
0.25,2000,1023,moderate,0.381,0,0.0985,0.2525,0.05312066975816057,0.23900000000000005,0.3172882429416718,0.37500000000000006
0.25,2000,1024,moderate,0.384,0,0.1105,0.2665,0.052693031375653045,0.29600000000000004,0.3417705516344413,0.43882227948905134
0.25,2000,1025,moderate,0.37600000000000006,0,0.1095,0.263,0.05337029968895518,0.2960000000000001,0.4497898031201502,0.694032154095622
0.25,2000,1026,moderate,0.36800000000000005,0,0.1145,0.2585,0.04941041275772637,0.24800000000000005,0.3133309063890326,0.241152582098888
0.25,2000,1027,moderate,0.3610000000000001,0,0.1135,0.2615,0.052210045861777306,0.23100000000000004,0.7264141085226903,0.7551469763294443
0.25,2000,1028,moderate,0.35700000000000004,0,0.121,0.258,0.04774032769984816,0.25300000000000006,0.16583142644852533,0.1826520971512552
0.25,2000,1029,moderate,0.38,0,0.1085,0.253,0.0525933033337473,0.30300000000000005,0.4227075965823852,0.6248004710568631
0.25,2000,1000,strong,0.8250000000000002,0,0.0375,0.3945,0.12744105391208213,0.28600000000000003,0.2735411032688827,0.2687914529005488
0.25,2000,1001,strong,0.8210000000000001,0,0.038,0.4025,0.1300107901504931,0.26,0.07447710809784058,0.21817950273117387
0.25,2000,1002,strong,0.804,0,0.037,0.4035,0.12711434047956807,0.26100000000000007,0.24395629643365227,0.5158897897231274
0.25,2000,1003,strong,0.81,0,0.043,0.3905,0.1246376971688564,0.23000000000000004,0.4918633278402417,0.464517446566706
0.25,2000,1004,strong,0.8,0,0.0415,0.3905,0.12320398622699764,0.24500000000000005,0.3133309063890326,0.3266238362688807
0.25,2000,1005,strong,0.8350000000000002,0,0.0425,0.4015,0.12761389248649835,0.269,0.09135431835068542,0.31821532043128886
0.25,2000,1006,strong,0.792,0,0.039,0.374,0.12107906048895857,0.2760000000000001,0.3082284082465725,0.37499999999999983
0.25,2000,1007,strong,0.7930000000000001,0,0.0475,0.375,0.11891757182556702,0.256,0.12072684806809422,0.23995780615209122
0.25,2000,1008,strong,0.767,0,0.047,0.382,0.11837006472171173,0.2730000000000001,0.5741644130755307,0.42670713219767054
0.25,2000,1009,strong,0.8160000000000001,0,0.042,0.3905,0.12583476820373968,0.23700000000000004,0.34041311292679843,0.5391639592215798
0.25,2000,1010,strong,0.796,0,0.042,0.396,0.12522169229898716,0.26200000000000007,0.5445796062403006,0.457335580933182
0.25,2000,1011,strong,0.7930000000000001,0,0.046,0.3945,0.12298227062828565,0.25200000000000006,0.1669765880383475,0.2750641539400762
0.25,2000,1012,strong,0.803,0,0.0395,0.383,0.12254953646949829,0.25900000000000006,0.5677044762254273,0.6508778573507218
0.25,2000,1013,strong,0.832,0,0.0375,0.4145,0.1324064659381188,0.26600000000000007,0.39426795133697645,0.31929269597470245
0.25,2000,1014,strong,0.8200000000000001,0,0.0395,0.382,0.12494420977202408,0.24900000000000005,0.23239386144108892,0.06164100221834054
0.25,2000,1015,strong,0.799,0,0.0385,0.3965,0.125596465803072,0.2690000000000001,0.11447918833581175,0.6057366296471678
0.25,2000,1016,strong,0.7980000000000002,0,0.047,0.399,0.12460158729147698,0.25700000000000006,0.44051769130723,0.3011626136315225
0.25,2000,1017,strong,0.8450000000000001,0,0.0345,0.4035,0.13130075738124625,0.2790000000000001,0.7129136329862915,0.5232429392735243
0.25,2000,1018,strong,0.807,0,0.0325,0.3885,0.12410166083587368,0.21100000000000002,0.5313545662139847,0.37499999999999983
0.25,2000,1019,strong,0.774,0,0.04,0.382,0.12025655445292321,0.319,0.6077065564633986,0.5846374200254276
0.25,2000,1020,strong,0.8150000000000002,0,0.046,0.4055,0.127292532730278,0.2730000000000001,0.27354110326888237,0.32535762431390236
0.25,2000,1021,strong,0.7670000000000001,0,0.0455,0.387,0.11949221267048699,0.2820000000000001,0.5163522381127136,0.6378123612608857
0.25,2000,1022,strong,0.764,0,0.037,0.3815,0.11961628465871843,0.2870000000000001,0.31104058320938943,0.5899634353696781
0.25,2000,1023,strong,0.8280000000000001,0,0.046,0.392,0.1257032440136513,0.24400000000000005,0.40583038632953977,0.45325264320405095
