epsilon,n_respondents,bias,seed,method,l1_error,max_abs_error
1.0,250,moderate,1026,poststratified,0.16200464470302584,0.08100232235151283
1.0,250,moderate,1027,raw_frequencies,0.14500000000000007,0.07250000000000001
1.0,250,moderate,1027,rr_debiased,0.18188835985313914,0.09094417992656956
1.0,250,moderate,1027,poststratified,0.21068857606009186,0.10534428803004595
1.0,250,moderate,1028,raw_frequencies,0.24900000000000005,0.1245
1.0,250,moderate,1028,rr_debiased,0.3344279004090015,0.1672139502045008
1.0,250,moderate,1028,poststratified,0.28918287161342016,0.14459143580671013
1.0,250,moderate,1029,raw_frequencies,0.19300000000000006,0.09649999999999997
1.0,250,moderate,1029,rr_debiased,0.026883726900907706,0.013441863450453895
1.0,250,moderate,1029,poststratified,0.16527548584610166,0.08263774292305082
1.0,250,strong,1000,raw_frequencies,0.22500000000000003,0.11249999999999999
1.0,250,strong,1000,rr_debiased,0.1806558136549546,0.09032790682747732
1.0,250,strong,1000,poststratified,0.43818043844863286,0.21909021922431643
1.0,250,strong,1001,raw_frequencies,0.21700000000000003,0.10849999999999999
1.0,250,strong,1001,rr_debiased,0.1586883726900907,0.07934418634504536
1.0,250,strong,1001,poststratified,0.11597550964097719,0.05798775482048857
1.0,250,strong,1002,raw_frequencies,0.16900000000000004,0.08450000000000002
1.0,250,strong,1002,rr_debiased,0.181888359853139,0.09094417992656945
1.0,250,strong,1002,poststratified,0.2485367367029211,0.1242683683514606
1.0,250,strong,1003,raw_frequencies,0.20800000000000002,0.10400000000000004
1.0,250,strong,1003,rr_debiased,0.31369300564232194,0.15684650282116092
1.0,250,strong,1003,poststratified,0.16741224237655367,0.0837061211882768
1.0,250,strong,1004,raw_frequencies,0.13700000000000007,0.0685
1.0,250,strong,1004,rr_debiased,0.20385580081800297,0.10192790040900146
1.0,250,strong,1004,poststratified,0.4591110431381379,0.22955552156906894
1.0,250,strong,1005,raw_frequencies,0.22400000000000006,0.11200000000000004
1.0,250,strong,1005,rr_debiased,0.577302297220688,0.2886511486103441
1.0,250,strong,1005,poststratified,0.2694091473042478,0.1347045736521239
1.0,250,strong,1006,raw_frequencies,0.06400000000000003,0.03200000000000003
1.0,250,strong,1006,rr_debiased,0.3746790426008695,0.18733952130043482
1.0,250,strong,1006,poststratified,0.37499999999999994,0.1875
1.0,250,strong,1007,raw_frequencies,0.19200000000000006,0.09600000000000003
1.0,250,strong,1007,rr_debiased,0.2477906827477305,0.12389534137386521
1.0,250,strong,1007,poststratified,0.26204211822984547,0.1310210591149228
1.0,250,strong,1008,raw_frequencies,0.15300000000000008,0.07650000000000001
1.0,250,strong,1008,rr_debiased,0.13795347792341145,0.0689767389617057
1.0,250,strong,1008,poststratified,0.23742240667737208,0.11871120333868601
1.0,250,strong,1009,raw_frequencies,0.23200000000000004,0.11600000000000005
1.0,250,strong,1009,rr_debiased,0.3344279004090015,0.1672139502045008
1.0,250,strong,1009,poststratified,0.13758776965753924,0.06879388482876958
1.0,250,strong,1010,raw_frequencies,0.24900000000000005,0.1245
1.0,250,strong,1010,rr_debiased,0.3344279004090015,0.1672139502045008
1.0,250,strong,1010,poststratified,0.5000200744213723,0.2500100372106861
1.0,250,strong,1011,raw_frequencies,0.22500000000000003,0.11249999999999999
1.0,250,strong,1011,rr_debiased,0.24655813654954611,0.12327906827477308
1.0,250,strong,1011,poststratified,0.6088513397954116,0.30442566989770586
1.0,250,strong,1012,raw_frequencies,0.20800000000000002,0.10400000000000004
1.0,250,strong,1012,rr_debiased,0.2685255775144099,0.134262788757205
1.0,250,strong,1012,poststratified,0.5600557176959582,0.28002785884797904
1.0,250,strong,1013,raw_frequencies,0.18400000000000002,0.09200000000000003
1.0,250,strong,1013,rr_debiased,0.5113999743260965,0.25569998716304826
1.0,250,strong,1013,poststratified,0.4712051287641616,0.23560256438208077
1.0,250,strong,1014,raw_frequencies,0.14400000000000004,0.07200000000000006
1.0,250,strong,1014,rr_debiased,0.3795953285369137,0.18979766426845684
1.0,250,strong,1014,poststratified,0.33193834036234526,0.16596917018117266
1.0,250,strong,1015,raw_frequencies,0.12900000000000006,0.0645
1.0,250,strong,1015,rr_debiased,0.18188835985313914,0.09094417992656956
1.0,250,strong,1015,poststratified,0.21784605883512836,0.10892302941756421
1.0,250,strong,1016,raw_frequencies,0.26400000000000007,0.13200000000000006
1.0,250,strong,1016,rr_debiased,0.4222976642684569,0.2111488321342285
1.0,250,strong,1016,poststratified,0.41259466960683167,0.2062973348034159
1.0,250,strong,1017,raw_frequencies,0.25600000000000006,0.12800000000000006
1.0,250,strong,1017,rr_debiased,0.46746509239636896,0.23373254619818445
1.0,250,strong,1017,poststratified,0.30798047169361054,0.1539902358468052
1.0,250,strong,1018,raw_frequencies,0.23199999999999998,0.11600000000000005
1.0,250,strong,1018,rr_debiased,0.3344279004090015,0.16721395020450075
1.0,250,strong,1018,poststratified,0.5249257413104822,0.26246287065524104
1.0,250,strong,1019,raw_frequencies,0.29600000000000004,0.14800000000000002
1.0,250,strong,1019,rr_debiased,0.510167428127912,0.2550837140639561
1.0,250,strong,1019,poststratified,0.04369651058579241,0.02184825529289619
1.0,250,strong,1020,raw_frequencies,0.17700000000000005,0.08850000000000002
1.0,250,strong,1020,rr_debiased,0.20385580081800286,0.10192790040900146
1.0,250,strong,1020,poststratified,0.27951683028311747,0.1397584151415588
1.0,250,strong,1021,raw_frequencies,0.12100000000000005,0.0605
1.0,250,strong,1021,rr_debiased,0.17697207391709507,0.08848603695854756
1.0,250,strong,1021,poststratified,0.22767069582495353,0.11383534791247675
1.0,250,strong,1022,raw_frequencies,0.20000000000000007,0.10000000000000003
1.0,250,strong,1022,rr_debiased,0.2697581237125944,0.13487906185629722
1.0,250,strong,1022,poststratified,0.03611631176410807,0.018058155882054006
1.0,250,strong,1023,raw_frequencies,0.20800000000000002,0.10400000000000004
1.0,250,strong,1023,rr_debiased,0.2917255646774581,0.145862782338729
1.0,250,strong,1023,poststratified,0.3058904155685313,0.15294520778426562
1.0,250,strong,1024,raw_frequencies,0.21600000000000003,0.10800000000000004
1.0,250,strong,1024,rr_debiased,0.3795953285369135,0.18979766426845673
1.0,250,strong,1024,poststratified,0.06363257187762689,0.031816285938813416
1.0,250,strong,1025,raw_frequencies,0.16799999999999998,0.08400000000000002
1.0,250,strong,1025,rr_debiased,0.33566044660718586,0.16783022330359293
1.0,250,strong,1025,poststratified,0.1331874701633669,0.06659373508168348
1.0,250,strong,1026,raw_frequencies,0.272,0.13600000000000007
1.0,250,strong,1026,rr_debiased,0.6651720610801435,0.3325860305400717
1.0,250,strong,1026,poststratified,0.8092929676939747,0.40464648384698726
1.0,250,strong,1027,raw_frequencies,0.23200000000000004,0.11600000000000005
1.0,250,strong,1027,rr_debiased,0.4454976514315051,0.22274882571575255
1.0,250,strong,1027,poststratified,0.4056733601870415,0.20283668009352074
1.0,250,strong,1028,raw_frequencies,0.24900000000000005,0.1245
1.0,250,strong,1028,rr_debiased,0.31246045944413764,0.15623022972206885
1.0,250,strong,1028,poststratified,0.14413123789146715,0.07206561894573354
1.0,250,strong,1029,raw_frequencies,0.24100000000000005,0.1205
1.0,250,strong,1029,rr_debiased,0.24655813654954611,0.12327906827477308
1.0,250,strong,1029,poststratified,0.3713577716398577,0.18567888581992886
1.0,500,none,1000,raw_frequencies,0.21700000000000003,0.10849999999999999
1.0,500,none,1000,rr_debiased,0.14770465220765874,0.07385232610382941
1.0,500,none,1000,poststratified,0.15679139320214874,0.07839569660107437
1.0,500,none,1001,raw_frequencies,0.22500000000000003,0.11249999999999999
1.0,500,none,1001,rr_debiased,0.2026232546198184,0.10131162730990922
1.0,500,none,1001,poststratified,0.1967745852226592,0.09838729261132961
1.0,500,none,1002,raw_frequencies,0.17700000000000005,0.08850000000000002
1.0,500,none,1002,rr_debiased,0.12688835985313893,0.06344417992656942
1.0,500,none,1002,poststratified,0.13738375271591144,0.0686918763579557
1.0,500,none,1003,raw_frequencies,0.1810000000000001,0.09050000000000002
1.0,500,none,1003,rr_debiased,0.012216266680616122,0.006108133340308103
1.0,500,none,1003,poststratified,0.018942951317555023,0.009471475658777484
1.0,500,none,1004,raw_frequencies,0.189,0.09449999999999997
1.0,500,none,1004,rr_debiased,0.09270465220765872,0.04635232610382939
1.0,500,none,1004,poststratified,0.09895636956761009,0.04947818478380506
1.0,500,none,1005,raw_frequencies,0.15300000000000008,0.07650000000000001
1.0,500,none,1005,rr_debiased,0.08910231005763963,0.044551155028819844
1.0,500,none,1005,poststratified,0.07646445741998639,0.03823222870999324
1.0,500,none,1006,raw_frequencies,0.15300000000000008,0.07650000000000001
1.0,500,none,1006,rr_debiased,0.10500231647611563,0.05250115823805779
1.0,500,none,1006,poststratified,0.13789376149693905,0.0689468807484695
1.0,500,none,1007,raw_frequencies,0.1850000000000001,0.09250000000000003
1.0,500,none,1007,rr_debiased,0.02803487551125175,0.014017437755625861
1.0,500,none,1007,poststratified,0.04849693886263773,0.02424846943131892
1.0,500,none,1008,raw_frequencies,0.24900000000000005,0.1245
1.0,500,none,1008,rr_debiased,0.20254185703197797,0.10127092851598901
1.0,500,none,1008,poststratified,0.2054846386068962,0.10274231930344813
1.0,500,none,1009,raw_frequencies,0.23300000000000004,0.11649999999999999
1.0,500,none,1009,rr_debiased,0.2245906955846822,0.11229534779234113
1.0,500,none,1009,poststratified,0.24054928466118874,0.12027464233059443
1.0,500,none,1010,raw_frequencies,0.21300000000000002,0.10649999999999998
1.0,500,none,1010,rr_debiased,0.21360697510225032,0.10680348755112518
1.0,500,none,1010,poststratified,0.21121205176467958,0.10560602588233986
1.0,500,none,1011,raw_frequencies,0.24500000000000005,0.1225
1.0,500,none,1011,rr_debiased,0.16967209317252258,0.08483604658626132
1.0,500,none,1011,poststratified,0.16403995502794583,0.08201997751397283
1.0,500,none,1012,raw_frequencies,0.15300000000000008,0.07650000000000001
1.0,500,none,1012,rr_debiased,0.08910231005763963,0.044551155028819844
1.0,500,none,1012,poststratified,0.10112723131810358,0.05056361565905182
1.0,500,none,1013,raw_frequencies,0.21300000000000008,0.10649999999999998
1.0,500,none,1013,rr_debiased,0.07565349717883901,0.03782674858941948
1.0,500,none,1013,poststratified,0.09054006465271949,0.04527003232635976
1.0,500,none,1014,raw_frequencies,0.1810000000000001,0.09050000000000002
1.0,500,none,1014,rr_debiased,0.02803487551125175,0.014017437755625861
1.0,500,none,1014,poststratified,0.03661424215769729,0.01830712107884863
1.0,500,none,1015,raw_frequencies,0.1610000000000001,0.08050000000000002
1.0,500,none,1015,rr_debiased,0.06713486909277583,0.03356743454638794
1.0,500,none,1015,poststratified,0.06888628268135638,0.03444314134067822
1.0,500,none,1016,raw_frequencies,0.1810000000000001,0.09050000000000002
1.0,500,none,1016,rr_debiased,0.017051155028819848,0.00852557751440991
1.0,500,none,1016,poststratified,0.029272606730414263,0.01463630336520716
1.0,500,none,1017,raw_frequencies,0.19300000000000006,0.09649999999999997
1.0,500,none,1017,rr_debiased,0.07081860883063543,0.035409304415317755
1.0,500,none,1017,poststratified,0.08601022879265122,0.04300511439632565
1.0,500,none,1018,raw_frequencies,0.14900000000000008,0.07450000000000001
1.0,500,none,1018,rr_debiased,0.1268883598531391,0.06344417992656953
1.0,500,none,1018,poststratified,0.14528901626528307,0.0726445081326415
1.0,500,none,1019,raw_frequencies,0.21300000000000008,0.10649999999999998
1.0,500,none,1019,rr_debiased,0.07565349717883901,0.03782674858941948
1.0,500,none,1019,poststratified,0.07792853085260956,0.03896426542630474
1.0,500,none,1020,raw_frequencies,0.14900000000000008,0.07450000000000001
1.0,500,none,1020,rr_debiased,0.11598603695854753,0.057993018479273795
1.0,500,none,1020,poststratified,0.09680806149247376,0.04840403074623684
1.0,500,none,1021,raw_frequencies,0.1810000000000001,0.09050000000000002
1.0,500,none,1021,rr_debiased,0.028116273099092176,0.014058136549546074
1.0,500,none,1021,poststratified,0.048594429785053184,0.02429721489252662
1.0,500,none,1022,raw_frequencies,0.1690000000000001,0.08450000000000002
1.0,500,none,1022,rr_debiased,0.04516742812791194,0.022583714063956012
1.0,500,none,1022,poststratified,0.05194662585358309,0.02597331292679156
1.0,500,none,1023,raw_frequencies,0.1730000000000001,0.08650000000000002
1.0,500,none,1023,rr_debiased,0.13795347792341145,0.0689767389617057
1.0,500,none,1023,poststratified,0.17274460945947717,0.08637230472973856
1.0,500,none,1024,raw_frequencies,0.21300000000000002,0.10649999999999998
1.0,500,none,1024,rr_debiased,0.1477046522076588,0.07385232610382941
1.0,500,none,1024,poststratified,0.14927953900563448,0.07463976950281725
1.0,500,none,1025,raw_frequencies,0.26500000000000007,0.1325
1.0,500,none,1025,rr_debiased,0.21844186345045397,0.10922093172522696
1.0,500,none,1025,poststratified,0.21887389309339156,0.10943694654669572
1.0,500,none,1026,raw_frequencies,0.12900000000000006,0.0645
1.0,500,none,1026,rr_debiased,0.15500463295223119,0.07750231647611563
1.0,500,none,1026,poststratified,0.16348871155780448,0.08174435577890225
1.0,500,none,1027,raw_frequencies,0.1770000000000001,0.08850000000000002
1.0,500,none,1027,rr_debiased,0.028116273099092204,0.014058136549546074
1.0,500,none,1027,poststratified,0.04529773452680941,0.022648867263404704
1.0,500,none,1028,raw_frequencies,0.189,0.09449999999999997
1.0,500,none,1028,rr_debiased,0.14762325461981834,0.0738116273099092
1.0,500,none,1028,poststratified,0.14217792695695877,0.07108896347847937
1.0,500,none,1029,raw_frequencies,0.15300000000000008,0.07650000000000001
1.0,500,none,1029,rr_debiased,0.12688835985313912,0.06344417992656953
1.0,500,none,1029,poststratified,0.17600354781723196,0.08800177390861597
1.0,500,moderate,1000,raw_frequencies,0.1770000000000001,0.08850000000000002
1.0,500,moderate,1000,rr_debiased,0.12696975744097955,0.06348487872048975
1.0,500,moderate,1000,poststratified,0.05550051247645829,0.02775025623822916
1.0,500,moderate,1001,raw_frequencies,0.189,0.09449999999999997
1.0,500,moderate,1001,rr_debiased,0.13672093172522687,0.06836046586261346
1.0,500,moderate,1001,poststratified,0.012441125447038626,0.006220562723519341
1.0,500,moderate,1002,raw_frequencies,0.18,0.09000000000000002
1.0,500,moderate,1002,rr_debiased,0.31369300564232194,0.15684650282116103
1.0,500,moderate,1002,poststratified,0.20212704752049365,0.1010635237602468
1.0,500,moderate,1003,raw_frequencies,0.25700000000000006,0.1285
1.0,500,moderate,1003,rr_debiased,0.257541857031978,0.12877092851598904
1.0,500,moderate,1003,poststratified,0.25887275600581766,0.12943637800290886
1.0,500,moderate,1004,raw_frequencies,0.18500000000000005,0.09250000000000003
1.0,500,moderate,1004,rr_debiased,0.17090463937070705,0.0854523196853535
1.0,500,moderate,1004,poststratified,0.09601475886312644,0.04800737943156319
1.0,500,moderate,1005,raw_frequencies,0.22000000000000003,0.11000000000000004
1.0,500,moderate,1005,rr_debiased,0.3014767389617057,0.1507383694808529
1.0,500,moderate,1005,poststratified,0.2880666869386619,0.144033343469331
1.0,500,moderate,1006,raw_frequencies,0.12100000000000005,0.0605
1.0,500,moderate,1006,rr_debiased,0.17697207391709502,0.08848603695854756
1.0,500,moderate,1006,poststratified,0.12612515791754902,0.06306257895877455
1.0,500,moderate,1007,raw_frequencies,0.16399999999999998,0.08200000000000002
1.0,500,moderate,1007,rr_debiased,0.34664416708961776,0.17332208354480888
1.0,500,moderate,1007,poststratified,0.24111127625228393,0.12055563812614195
1.0,500,moderate,1008,raw_frequencies,0.19300000000000006,0.09649999999999997
1.0,500,moderate,1008,rr_debiased,0.09278604979549934,0.04639302489774971
1.0,500,moderate,1008,poststratified,0.08709376569006069,0.04354688284503036
1.0,500,moderate,1009,raw_frequencies,0.1650000000000001,0.08250000000000002
1.0,500,moderate,1009,rr_debiased,0.09393719840584333,0.046968599202921624
1.0,500,moderate,1009,poststratified,0.15136175458255213,0.07568087729127604
1.0,500,moderate,1010,raw_frequencies,0.20500000000000002,0.10249999999999998
1.0,500,moderate,1010,rr_debiased,0.257541857031978,0.12877092851598904
1.0,500,moderate,1010,poststratified,0.12627519294777717,0.06313759647388861
1.0,500,moderate,1011,raw_frequencies,0.189,0.09449999999999997
1.0,500,moderate,1011,rr_debiased,0.1806558136549546,0.09032790682747732
1.0,500,moderate,1011,poststratified,0.05888204013644868,0.029441020068224355
1.0,500,moderate,1012,raw_frequencies,0.17200000000000004,0.08600000000000002
1.0,500,moderate,1012,rr_debiased,0.2477906827477305,0.12389534137386521
1.0,500,moderate,1012,poststratified,0.14861280323896806,0.07430640161948399
1.0,500,moderate,1013,raw_frequencies,0.201,0.10049999999999998
1.0,500,moderate,1013,rr_debiased,0.21360697510225032,0.10680348755112518
1.0,500,moderate,1013,poststratified,0.18984102972925715,0.0949205148646286
1.0,500,moderate,1014,raw_frequencies,0.193,0.09649999999999997
1.0,500,moderate,1014,rr_debiased,0.13672093172522684,0.0683604658626134
1.0,500,moderate,1014,poststratified,0.17956900606558968,0.08978450303279484
1.0,500,moderate,1015,raw_frequencies,0.12900000000000006,0.0645
1.0,500,moderate,1015,rr_debiased,0.15500463295223124,0.07750231647611563
1.0,500,moderate,1015,poststratified,0.1237034175978099,0.061851708798905
1.0,500,moderate,1016,raw_frequencies,0.197,0.09849999999999998
